,Player Id,name,Position,Year,Season,week,Game Date,Home or Away,opponent,Outcome,Score,Games Played,Games Started,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Fumbles,Fumbles Lost,Unnamed: 0,team,points,salary,Age,Birth Place,Birthday,College,Current Status,Current Team,Experience,Height (inches),High School,High School Location,Number,Weight (lbs),Years Played
158,ameerabdullah/2552374,"Abdullah, Ameer",RB,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,730,min,0.0,4500,26.0,"Mobile , AL",6/13/1993,Nebraska,Active,Minnesota Vikings,5th season,69.0,Homewood HS,AL,31.0,203.0,
159,tyjohnson/2562293,"Johnson, Ty",RB,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--,76,det,0.6,4500,22.0,"Cumberland , MD",9/17/1997,Maryland,Active,Detroit Lions,Rookie,70.0,Fort Hill HS,"Cumberland, MD",31.0,210.0,
160,tyjohnson/2562293,"Johnson, Ty",RB,2019,Regular Season,3,09/22,Away,PHI,W,27 to 24,1,0,4,5,1.3,3,0,1,0,0.0,0,0,--,--,297,det,1.0,4500,22.0,"Cumberland , MD",9/17/1997,Maryland,Active,Detroit Lions,Rookie,70.0,Fort Hill HS,"Cumberland, MD",31.0,210.0,
161,dalvincook/2557991,"Cook, Dalvin",RB,2019,Regular Season,4,09/29,Away,CHI,L,6 to 16,1,1,14,35,2.5,9,1,6,35,5.8,13,0,--,--,350,min,16.0,8300,24.0,"Opa Locka , FL",8/10/1995,Florida State,Active,Minnesota Vikings,3rd season,70.0,Miami Central HS,FL,33.0,210.0,
162,dalvincook/2557991,"Cook, Dalvin",RB,2019,Regular Season,5,10/06,Away,NYG,W,28 to 10,1,1,21,132,6.3,41,0,6,86,14.3,24,0,2,1,445,min,22.8,8200,24.0,"Opa Locka , FL",8/10/1995,Florida State,Active,Minnesota Vikings,3rd season,70.0,Miami Central HS,FL,33.0,210.0,
163,dalvincook/2557991,"Cook, Dalvin",RB,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,1,25,142,5.7,23,2,1,7,7.0,7,0,--,--,647,min,27.4,8300,24.0,"Opa Locka , FL",8/10/1995,Florida State,Active,Minnesota Vikings,3rd season,70.0,Miami Central HS,FL,33.0,210.0,
164,tarikcohen/2558250,"Cohen, Tarik",RB,2019,Regular Season,2,09/15,Away,DEN,W,16 to 14,1,0,4,18,4.5,9,0,2,7,3.5,16,0,--,--,172,chi,3.5,6100,24.0,"Queens , NY",7/26/1995,North Carolina A&T,Active,Chicago Bears,3rd season,66.0,Bunn HS,NC,29.0,181.0,
165,tarikcohen/2558250,"Cohen, Tarik",RB,2019,Regular Season,3,09/23,Away,WAS,W,31 to 15,1,1,4,-2,-0.5,1,0,2,26,13.0,24,0,--,--,284,chi,3.4,5800,24.0,"Queens , NY",7/26/1995,North Carolina A&T,Active,Chicago Bears,3rd season,66.0,Bunn HS,NC,29.0,181.0,
166,tarikcohen/2558250,"Cohen, Tarik",RB,2019,Regular Season,5,10/06,Away,OAK,L,21 to 24,1,1,4,10,2.5,4,0,6,39,6.5,12,0,--,--,476,chi,7.9,5900,24.0,"Queens , NY",7/26/1995,North Carolina A&T,Active,Chicago Bears,3rd season,66.0,Bunn HS,NC,29.0,181.0,
167,bostonscott/2561146,"Scott, Boston",RB,2019,Regular Season,6,10/13,Away,MIN,L,20 to 38,1,0,4,30,7.5,15,0,--,--,--,--,--,--,--,596,phi,3.0,4500,24.0,"Baton Rouge , LA",4/27/1995,Louisiana Tech,Active,Philadelphia Eagles,1st season,66.0,Zachary HS,LA,35.0,203.0,
168,bostonscott/2561146,"Scott, Boston",RB,2019,Regular Season,7,10/20,Away,DAL,L,10 to 37,1,0,7,32,4.6,14,0,1,5,5.0,5,0,1,0,685,phi,4.2,4500,24.0,"Baton Rouge , LA",4/27/1995,Louisiana Tech,Active,Philadelphia Eagles,1st season,66.0,Zachary HS,LA,35.0,203.0,
169,bostonscott/2561146,"Scott, Boston",RB,2019,Regular Season,8,10/27,Away,BUF,W,31 to 13,1,0,5,6,1.2,5,1,--,--,--,--,--,1,1,788,phi,4.6,4500,24.0,"Baton Rouge , LA",4/27/1995,Louisiana Tech,Active,Philadelphia Eagles,1st season,66.0,Zachary HS,LA,35.0,203.0,
170,peytonbarber/2556466,"Barber, Peyton",RB,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,1,23,82,3.6,16T,1,1,7,7.0,7,0,--,--,132,tam,15.4,5400,25.0,"Roswell , GA",2/27/1994,Auburn,Active,Tampa Bay Buccaneers,4th season,71.0,Milton HS,"Alpharetta, GA",25.0,225.0,
171,peytonbarber/2556466,"Barber, Peyton",RB,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,1,10,20,2.0,5,0,1,8,8.0,8,0,--,--,794,tam,3.3,5300,25.0,"Roswell , GA",2/27/1994,Auburn,Active,Tampa Bay Buccaneers,4th season,71.0,Milton HS,"Alpharetta, GA",25.0,225.0,
172,c.j.ham/2556803,"Ham, C.J.",FB,2019,Regular Season,4,09/29,Away,CHI,L,6 to 16,1,1,--,--,--,--,--,3,10,3.3,4,0,--,--,397,min,2.5,4500,26.0,"Chicago , IL",7/22/1993,Augustana (S.D.),Active,Minnesota Vikings,3rd season,71.0,Denfeld HS,"Duluth, MN",30.0,235.0,
173,c.j.ham/2556803,"Ham, C.J.",FB,2019,Regular Season,5,10/06,Away,NYG,W,28 to 10,1,0,--,--,--,--,--,1,-1,-1.0,-1,0,--,--,514,min,0.4,4500,26.0,"Chicago , IL",7/22/1993,Augustana (S.D.),Active,Minnesota Vikings,3rd season,71.0,Denfeld HS,"Duluth, MN",30.0,235.0,
174,c.j.ham/2556803,"Ham, C.J.",FB,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,0,1,9,9.0,9,0,1,5,5.0,5T,1,--,--,663,min,7.9,4500,26.0,"Chicago , IL",7/22/1993,Augustana (S.D.),Active,Minnesota Vikings,3rd season,71.0,Denfeld HS,"Duluth, MN",30.0,235.0,
175,andyjanovich/2555432,"Janovich, Andy",FB,2019,Regular Season,5,10/06,Away,LAC,W,20 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,537,den,0.0,4500,26.0,"Omaha , NE",5/23/1993,Nebraska,Active,Denver Broncos,4th season,73.0,Gretna HS,NE,32.0,238.0,
176,andyjanovich/2555432,"Janovich, Andy",FB,2019,Regular Season,8,10/27,Away,IND,L,13 to 15,1,1,--,--,--,--,--,2,9,4.5,7,0,--,--,801,den,1.9,4500,26.0,"Omaha , NE",5/23/1993,Nebraska,Active,Denver Broncos,4th season,73.0,Gretna HS,NE,32.0,238.0,
177,t.j.yeldon/2552471,"Yeldon, T.J.",RB,2019,Regular Season,1,09/08,Away,NYJ,W,17 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,114,buf,0.0,4600,26.0,"Daphne , AL",10/2/1993,Alabama,Active,Buffalo Bills,5th season,73.0,Daphne HS,AL,22.0,223.0,
178,t.j.yeldon/2552471,"Yeldon, T.J.",RB,2019,Regular Season,2,09/15,Away,NYG,W,28 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,225,buf,0.0,4600,26.0,"Daphne , AL",10/2/1993,Alabama,Active,Buffalo Bills,5th season,73.0,Daphne HS,AL,22.0,223.0,
179,t.j.yeldon/2552471,"Yeldon, T.J.",RB,2019,Regular Season,5,10/06,Away,TEN,W,14 to 7,1,0,2,15,7.5,11,0,4,13,3.3,8,0,--,--,487,buf,4.8,4800,26.0,"Daphne , AL",10/2/1993,Alabama,Active,Buffalo Bills,5th season,73.0,Daphne HS,AL,22.0,223.0,
180,markwalton/2560915,"Walton, Mark",RB,2019,Regular Season,7,10/20,Away,BUF,L,21 to 31,1,1,14,66,4.7,19,0,1,-8,-8.0,-8,0,--,--,676,mia,6.3,4900,22.0,"Miami , FL",3/29/1997,Miami (Fla.),Suspended,Miami Dolphins,2nd season,70.0,Booker T. Washington HS,"Miami, FL",22.0,200.0,
181,markwalton/2560915,"Walton, Mark",RB,2019,Regular Season,8,10/28,Away,PIT,L,14 to 27,1,1,11,35,3.2,9,0,3,19,6.3,9,0,1,1,787,mia,4.9,5300,22.0,"Miami , FL",3/29/1997,Miami (Fla.),Suspended,Miami Dolphins,2nd season,70.0,Booker T. Washington HS,"Miami, FL",22.0,200.0,
182,coreyclement/2559150,"Clement, Corey",RB,2019,Regular Season,2,09/15,Away,ATL,L,20 to 24,1,0,--,--,--,--,--,--,--,--,--,--,1,1,231,phi,-2.0,4500,25.0,"Glassboro , NJ",11/2/1994,Wisconsin,Injured reserve,Philadelphia Eagles,3rd season,70.0,Glassboro HS,NJ,30.0,220.0,
183,roycefreeman/2560733,"Freeman, Royce",RB,2019,Regular Season,1,09/09,Away,OAK,L,16 to 24,1,0,10,56,5.6,26,0,1,5,5.0,5,0,--,--,38,den,6.6,5900,23.0,"Brawley , CA",2/24/1996,Oregon,Active,Denver Broncos,2nd season,72.0,Imperial HS,CA,28.0,238.0,
184,roycefreeman/2560733,"Freeman, Royce",RB,2019,Regular Season,5,10/06,Away,LAC,W,20 to 13,1,0,13,61,4.7,11,0,2,6,3.0,6,0,--,--,477,den,7.7,5400,23.0,"Brawley , CA",2/24/1996,Oregon,Active,Denver Broncos,2nd season,72.0,Imperial HS,CA,28.0,238.0,
185,roycefreeman/2560733,"Freeman, Royce",RB,2019,Regular Season,8,10/27,Away,IND,L,13 to 15,1,0,12,40,3.3,10,1,1,5,5.0,5,0,--,--,763,den,11.0,5700,23.0,"Brawley , CA",2/24/1996,Oregon,Active,Denver Broncos,2nd season,72.0,Imperial HS,CA,28.0,238.0,
186,kenyandrake/2555230,"Drake, Kenyan",RB,2019,Regular Season,3,09/22,Away,DAL,L,6 to 31,1,1,12,38,3.2,8,0,3,34,11.3,19,0,1,1,268,mia,6.7,5300,25.0,"Powder Springs , GA",1/26/1994,Alabama,Active,Arizona Cardinals,4th season,73.0,Hillgrove HS,"Powder Springs, GA",41.0,211.0,
187,kenyandrake/2555230,"Drake, Kenyan",RB,2019,Regular Season,7,10/20,Away,BUF,L,21 to 31,1,0,6,21,3.5,11,0,3,37,12.3,26,0,--,--,667,mia,7.3,5400,25.0,"Powder Springs , GA",1/26/1994,Alabama,Active,Arizona Cardinals,4th season,73.0,Hillgrove HS,"Powder Springs, GA",41.0,211.0,
188,tonypollard/2562699,"Pollard, Tony",RB,2019,Regular Season,2,09/15,Away,WAS,W,31 to 21,1,0,4,22,5.5,10,0,1,3,3.0,3,0,--,--,177,dal,3.0,4800,22.0,"Memphis , TN",4/30/1997,Memphis,Active,Dallas Cowboys,Rookie,72.0,Melrose HS,"Memphis, TN",20.0,215.0,
189,tonypollard/2562699,"Pollard, Tony",RB,2019,Regular Season,6,10/13,Away,NYJ,L,22 to 24,1,0,3,13,4.3,10,0,--,--,--,--,--,--,--,603,dal,1.3,5000,22.0,"Memphis , TN",4/30/1997,Memphis,Active,Dallas Cowboys,Rookie,72.0,Melrose HS,"Memphis, TN",20.0,215.0,
190,c.j.prosise/2555417,"Prosise, C.J.",RB,2019,Regular Season,2,09/15,Away,PIT,W,28 to 26,1,0,2,7,3.5,5,0,3,13,4.3,9,0,--,--,173,sea,3.5,4500,25.0,"Hopewell , VA",5/20/1994,Notre Dame,Active,Seattle Seahawks,4th season,73.0,Woodberry Forest HS,VA,22.0,225.0,
191,c.j.prosise/2555417,"Prosise, C.J.",RB,2019,Regular Season,4,09/29,Away,ARI,W,27 to 10,1,0,3,4,1.3,9T,1,--,--,--,--,--,--,--,381,sea,6.4,4800,25.0,"Hopewell , VA",5/20/1994,Notre Dame,Active,Seattle Seahawks,4th season,73.0,Woodberry Forest HS,VA,22.0,225.0,
192,c.j.prosise/2555417,"Prosise, C.J.",RB,2019,Regular Season,6,10/13,Away,CLE,W,32 to 28,1,0,3,8,2.7,5,0,1,15,15.0,15,0,1,1,607,sea,0.8,4600,25.0,"Hopewell , VA",5/20/1994,Notre Dame,Active,Seattle Seahawks,4th season,73.0,Woodberry Forest HS,VA,22.0,225.0,
193,devontafreeman/2543583,"Freeman, Devonta",RB,2019,Regular Season,1,09/08,Away,MIN,L,12 to 28,1,1,8,19,2.4,5,0,3,12,4.0,7,0,1,1,61,atl,2.6,6700,27.0,"Baxley , GA",3/15/1992,Florida State,Active,Atlanta Falcons,6th season,68.0,Miami Central HS,FL,24.0,206.0,
194,devontafreeman/2543583,"Freeman, Devonta",RB,2019,Regular Season,3,09/22,Away,IND,L,24 to 27,1,1,16,88,5.5,28,0,3,7,2.3,7,0,--,--,256,atl,11.0,6200,27.0,"Baxley , GA",3/15/1992,Florida State,Active,Atlanta Falcons,6th season,68.0,Miami Central HS,FL,24.0,206.0,
195,devontafreeman/2543583,"Freeman, Devonta",RB,2019,Regular Season,5,10/06,Away,HOU,L,32 to 53,1,1,11,30,2.7,21,0,5,40,8.0,9T,1,--,--,456,atl,15.5,6200,27.0,"Baxley , GA",3/15/1992,Florida State,Active,Atlanta Falcons,6th season,68.0,Miami Central HS,FL,24.0,206.0,
196,devontafreeman/2543583,"Freeman, Devonta",RB,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,1,19,88,4.6,15,0,3,30,10.0,12T,2,--,--,547,atl,25.3,6600,27.0,"Baxley , GA",3/15/1992,Florida State,Active,Atlanta Falcons,6th season,68.0,Miami Central HS,FL,24.0,206.0,
197,johnkelly/2560777,"Kelly, John",RB,2019,Regular Season,7,10/20,Away,ATL,W,37 to 10,1,0,3,9,3.0,6,0,--,--,--,--,--,--,--,711,lar,0.9,4500,23.0,"Detroit , MI",10/4/1996,Tennessee,Active,Los Angeles Rams,2nd season,70.0,Oak Park HS,MI,42.0,205.0,
198,brandonbolden/2532797,"Bolden, Brandon",RB,2019,Regular Season,4,09/29,Away,BUF,W,16 to 10,1,0,1,4,4.0,4T,1,--,--,--,--,--,--,--,380,nwe,6.4,4500,29.0,"Baton Rouge , LA",1/26/1990,Mississippi,Active,New England Patriots,8th season,71.0,Scotlandville HS,"Baton Rouge, LA",38.0,220.0,
199,brandonbolden/2532797,"Bolden, Brandon",RB,2019,Regular Season,5,10/06,Away,WAS,W,33 to 7,1,0,5,13,2.6,5,0,1,29,29.0,29T,1,--,--,468,nwe,10.7,4800,29.0,"Baton Rouge , LA",1/26/1990,Mississippi,Active,New England Patriots,8th season,71.0,Scotlandville HS,"Baton Rouge, LA",38.0,220.0,
200,brandonbolden/2532797,"Bolden, Brandon",RB,2019,Regular Season,7,10/21,Away,NYJ,W,33 to 0,1,0,1,2,2.0,2,0,4,39,9.8,28,0,--,--,677,nwe,6.1,5000,29.0,"Baton Rouge , LA",1/26/1990,Mississippi,Active,New England Patriots,8th season,71.0,Scotlandville HS,"Baton Rouge, LA",38.0,220.0,
201,tevincoleman/2552453,"Coleman, Tevin",RB,2019,Regular Season,7,10/20,Away,WAS,W,9 to 0,1,0,20,62,3.1,9,0,2,-1,-0.5,0,0,--,--,668,sfo,7.1,6200,26.0,"Atlanta , GA",4/16/1993,Indiana,Active,San Francisco 49ers,5th season,73.0,Oak Forest HS,IL,26.0,210.0,
202,chaseedmonds/2560711,"Edmonds, Chase",RB,2019,Regular Season,2,09/15,Away,BAL,L,17 to 23,1,0,1,2,2.0,2,0,2,15,7.5,10,0,--,--,179,ari,2.7,5100,23.0,"Bloomfield , NJ",4/13/1996,Fordham,Active,Arizona Cardinals,2nd season,69.0,Central Dauphin East HS,"Harrisburg, PA",29.0,205.0,
203,chaseedmonds/2560711,"Edmonds, Chase",RB,2019,Regular Season,5,10/06,Away,CIN,W,26 to 23,1,0,8,68,8.5,37T,1,3,18,6.0,8,0,--,--,454,ari,16.1,4700,23.0,"Bloomfield , NJ",4/13/1996,Fordham,Active,Arizona Cardinals,2nd season,69.0,Central Dauphin East HS,"Harrisburg, PA",29.0,205.0,
204,chaseedmonds/2560711,"Edmonds, Chase",RB,2019,Regular Season,7,10/20,Away,NYG,W,27 to 21,1,0,27,126,4.7,22T,3,2,24,12.0,12,0,--,--,645,ari,34.0,5500,23.0,"Bloomfield , NJ",4/13/1996,Fordham,Active,Arizona Cardinals,2nd season,69.0,Central Dauphin East HS,"Harrisburg, PA",29.0,205.0,
205,darrensproles/2506467,"Sproles, Darren",RB,2019,Regular Season,2,09/15,Away,ATL,L,20 to 24,1,0,--,--,--,--,--,2,5,2.5,3,0,--,--,190,phi,1.5,4600,36.0,"Waterloo , IA",6/20/1983,Kansas State,Active,Philadelphia Eagles,15th season,66.0,Olathe North HS,KS,43.0,190.0,
206,damienharris/2562281,"Harris, Damien",RB,2019,Regular Season,7,10/21,Away,NYJ,W,33 to 0,1,0,4,12,3.0,13,0,--,--,--,--,--,--,--,706,nwe,1.2,4500,22.0,"Richmond , KY",2/11/1997,Alabama,Active,New England Patriots,Rookie,71.0,Madison Southern HS,"Berea, KY",37.0,213.0,
207,alexandermattison/2562682,"Mattison, Alexander",RB,2019,Regular Season,4,09/29,Away,CHI,L,6 to 16,1,0,2,5,2.5,3,0,1,8,8.0,8,0,--,--,403,min,1.8,4900,21.0,"San Bernardio , CA",6/19/1998,Boise State,Active,Minnesota Vikings,Rookie,71.0,San Bernardino HS,"San Bernardino, CA",25.0,220.0,
208,alexandermattison/2562682,"Mattison, Alexander",RB,2019,Regular Season,5,10/06,Away,NYG,W,28 to 10,1,0,7,52,7.4,19,0,--,--,--,--,--,--,--,485,min,5.2,4900,21.0,"San Bernardio , CA",6/19/1998,Boise State,Active,Minnesota Vikings,Rookie,71.0,San Bernardino HS,"San Bernardino, CA",25.0,220.0,
209,alexandermattison/2562682,"Mattison, Alexander",RB,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,0,7,18,2.6,9,0,--,--,--,--,--,--,--,701,min,1.8,5200,21.0,"San Bernardio , CA",6/19/1998,Boise State,Active,Minnesota Vikings,Rookie,71.0,San Bernardino HS,"San Bernardino, CA",25.0,220.0,
210,samajeperine/2558138,"Perine, Samaje",RB,2019,Regular Season,1,09/08,Away,SEA,L,20 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,108,cin,0.0,4500,24.0,"Jackson , AL",9/16/1995,Oklahoma,dev?,Cincinnati Bengals,3rd season,71.0,Hendrickson HS,"Pflugerville, TX",34.0,240.0,
211,samajeperine/2558138,"Perine, Samaje",RB,2019,Regular Season,3,09/22,Away,BUF,L,17 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,331,cin,0.0,4500,24.0,"Jackson , AL",9/16/1995,Oklahoma,dev?,Cincinnati Bengals,3rd season,71.0,Hendrickson HS,"Pflugerville, TX",34.0,240.0,
212,samajeperine/2558138,"Perine, Samaje",RB,2019,Regular Season,4,09/30,Away,PIT,L,3 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,432,cin,0.0,4500,24.0,"Jackson , AL",9/16/1995,Oklahoma,dev?,Cincinnati Bengals,3rd season,71.0,Hendrickson HS,"Pflugerville, TX",34.0,240.0,
213,samajeperine/2558138,"Perine, Samaje",RB,2019,Regular Season,6,10/13,Away,BAL,L,17 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,640,cin,0.0,4500,24.0,"Jackson , AL",9/16/1995,Oklahoma,dev?,Cincinnati Bengals,3rd season,71.0,Hendrickson HS,"Pflugerville, TX",34.0,240.0,
214,t.j.logan/2558273,"Logan, T.J.",RB,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,226,tam,0.0,4500,25.0,"Kodiak , AK",9/3/1994,North Carolina,Active,Tampa Bay Buccaneers,3rd season,71.0,Northern Guilford HS,"Greensboro, NC",22.0,195.0,
215,t.j.logan/2558273,"Logan, T.J.",RB,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,847,tam,0.0,4500,25.0,"Kodiak , AK",9/3/1994,North Carolina,Active,Tampa Bay Buccaneers,3rd season,71.0,Northern Guilford HS,"Greensboro, NC",22.0,195.0,
216,dareogunbowale/2559362,"Ogunbowale, Dare",RB,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,0,--,--,--,--,--,1,9,9.0,9,0,--,--,191,tam,1.4,4500,25.0,"Milwaukee , WI",5/4/1994,Wisconsin,Active,Tampa Bay Buccaneers,1st season,71.0,Marquette University HS,"Milwaukee, WI",44.0,205.0,
217,dareogunbowale/2559362,"Ogunbowale, Dare",RB,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,0,1,-2,-2.0,-2,0,1,3,3.0,3,0,--,--,815,tam,0.6,5000,25.0,"Milwaukee , WI",5/4/1994,Wisconsin,Active,Tampa Bay Buccaneers,1st season,71.0,Marquette University HS,"Milwaukee, WI",44.0,205.0,
218,mikeboone/2561099,"Boone, Mike",RB,2019,Regular Season,4,09/29,Away,CHI,L,6 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,416,min,0.0,4500,24.0,"Macclenny , FL",6/30/1995,Cincinnati,Active,Minnesota Vikings,2nd season,70.0,Baker Co. HS,"Glen St. Mary, FL",23.0,206.0,
219,mikeboone/2561099,"Boone, Mike",RB,2019,Regular Season,5,10/06,Away,NYG,W,28 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,520,min,0.0,4500,24.0,"Macclenny , FL",6/30/1995,Cincinnati,Active,Minnesota Vikings,2nd season,70.0,Baker Co. HS,"Glen St. Mary, FL",23.0,206.0,
220,mikeboone/2561099,"Boone, Mike",RB,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,721,min,0.0,4500,24.0,"Macclenny , FL",6/30/1995,Cincinnati,Active,Minnesota Vikings,2nd season,70.0,Baker Co. HS,"Glen St. Mary, FL",23.0,206.0,
221,buddyhowell/2561344,"Howell, Buddy",RB,2019,Regular Season,3,09/22,Away,LAC,W,27 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,325,hou,0.0,4500,23.0,"Miami , FL",3/27/1996,Florida Atlantic,Active,Houston Texans,2nd season,73.0,Coral Gables HS,FL,38.0,218.0,
222,buddyhowell/2561344,"Howell, Buddy",RB,2019,Regular Season,7,10/20,Away,IND,L,23 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,732,hou,0.0,4500,23.0,"Miami , FL",3/27/1996,Florida Atlantic,Active,Houston Texans,2nd season,73.0,Coral Gables HS,FL,38.0,218.0,
223,jordanwilkins/2560933,"Wilkins, Jordan",RB,2019,Regular Season,1,09/08,Away,LAC,L,24 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,93,ind,0.0,4600,25.0,"Memphis , TN",7/18/1994,Mississippi,Active,Indianapolis Colts,2nd season,73.0,St. Benedict HS,"Cordova, TN",20.0,216.0,
224,jordanwilkins/2560933,"Wilkins, Jordan",RB,2019,Regular Season,2,09/15,Away,TEN,W,19 to 17,1,0,5,82,16.4,55,0,1,4,4.0,4,0,--,--,147,ind,9.1,4600,25.0,"Memphis , TN",7/18/1994,Mississippi,Active,Indianapolis Colts,2nd season,73.0,St. Benedict HS,"Cordova, TN",20.0,216.0,
225,ronaldjones/2560770,"Jones, Ronald",RB,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,0,4,9,2.3,12,0,--,--,--,--,--,--,--,193,tam,0.9,5500,22.0,"Fort Stewart , GA",8/3/1997,USC,Active,Tampa Bay Buccaneers,2nd season,71.0,North HS,"McKinney, TX",27.0,208.0,
226,ronaldjones/2560770,"Jones, Ronald",RB,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,0,11,35,3.2,7,0,1,17,17.0,17,0,--,--,781,tam,5.7,5600,22.0,"Fort Stewart , GA",8/3/1997,USC,Active,Tampa Bay Buccaneers,2nd season,71.0,North HS,"McKinney, TX",27.0,208.0,
227,gusedwards/2561324,"Edwards, Gus",RB,2019,Regular Season,1,09/08,Away,MIA,W,59 to 10,1,0,17,56,3.3,11,0,--,--,--,--,--,--,--,42,bal,5.6,4800,24.0,"Brooklyn , NY",4/13/1995,Rutgers,Active,Baltimore Ravens,2nd season,73.0,Tottenville HS,"Staten Island, NY",35.0,238.0,
228,gusedwards/2561324,"Edwards, Gus",RB,2019,Regular Season,5,10/06,Away,PIT,W,26 to 23,1,0,5,17,3.4,7,0,1,6,6.0,6,0,--,--,497,bal,2.8,5100,24.0,"Brooklyn , NY",4/13/1995,Rutgers,Active,Baltimore Ravens,2nd season,73.0,Tottenville HS,"Staten Island, NY",35.0,238.0,
229,gusedwards/2561324,"Edwards, Gus",RB,2019,Regular Season,7,10/20,Away,SEA,W,30 to 16,1,0,8,35,4.4,14,0,--,--,--,--,--,--,--,689,bal,3.5,4800,24.0,"Brooklyn , NY",4/13/1995,Rutgers,Active,Baltimore Ravens,2nd season,73.0,Tottenville HS,"Staten Island, NY",35.0,238.0,
230,kylejuszczyk/2540230,"Juszczyk, Kyle",FB,2019,Regular Season,2,09/15,Away,CIN,W,41 to 17,1,1,1,6,6.0,6,0,1,5,5.0,5,0,--,--,188,sfo,1.6,4600,28.0,"Medina , OH",4/23/1991,Harvard,Active,San Francisco 49ers,7th season,73.0,Cloverleaf HS,"Lodi, OH",44.0,235.0,
231,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,3,09/22,Away,DAL,L,6 to 31,1,0,8,17,2.1,6,0,1,10,10.0,10,0,--,--,286,mia,3.2,4900,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
232,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,7,10/20,Away,BUF,L,21 to 31,1,0,3,7,2.3,3T,1,--,--,--,--,--,--,--,673,mia,6.7,4600,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
233,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,8,10/28,Away,PIT,L,14 to 27,1,0,3,8,2.7,4,0,1,11,11.0,11,0,--,--,799,mia,2.4,4600,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
234,raheemmostert/2553728,"Mostert, Raheem",RB,2019,Regular Season,2,09/15,Away,CIN,W,41 to 17,1,0,13,83,6.4,20,0,3,68,22.7,39T,1,--,--,123,sfo,22.6,5600,27.0,"Daytona Beach , FL",4/9/1992,Purdue,Active,San Francisco 49ers,5th season,70.0,New Smyrna Beach HS,FL,31.0,205.0,
235,raheemmostert/2553728,"Mostert, Raheem",RB,2019,Regular Season,7,10/20,Away,WAS,W,9 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,720,sfo,0.0,5000,27.0,"Daytona Beach , FL",4/9/1992,Purdue,Active,San Francisco 49ers,5th season,70.0,New Smyrna Beach HS,FL,31.0,205.0,
236,c.j.anderson/2540269,"Anderson, C.J.",,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,0,11,35,3.2,9,0,--,--,--,--,--,--,--,55,det,3.5,5300,28.0,"Richmond , CA",2/10/1991,California,Cut from team,,Season,68.0,,,,225.0,
237,zachline/2539303,"Line, Zach",FB,2019,Regular Season,3,09/22,Away,SEA,W,33 to 27,1,0,1,0,0.0,0,0,--,--,--,--,--,--,--,316,nor,0.0,4500,29.0,"Royal Oak , MI",4/26/1990,Southern Methodist,Active,New Orleans Saints,7th season,73.0,Oxford HS,MI,42.0,233.0,
